Comment,Sentiment_negative,Sentiment_neutral,Sentiment_positive
working on railways messing around with circuits for a living i hate troubleshooting when its something simple weve just overlooked last fault i had that i was there for fixing was literally a diode being the wrong way round cost 4 fuse hand tracing and belling all the connection points before finally we found the diode was the wrong way round 2 hours later its always the last thing you check love seeing this kind of content when its an easy fix,True,False,False
she was my life she filled my soul she was part of my heart all this coming from a 8 year old im 11 years old and i dont even have a friend thats a girl,True,False,False
to the person who reading this i realize this life is hard being mature is suck i know youre tired with all of this but you should know you did a good job you are great you deserve to be happy,False,False,True
carrie ann i want to thank you for bringing so much enthusiasm to the topic this is exciting stuff but it can be shown in a very static and boring way and you dont do that,False,False,True
mmm de k se preocupan todos los comentarios k he visto estan en ingles eso demuestra k lo pueden hablar entender y escribir pobresitos de los k no sabemos nada de eso nombre yo k uds feliz estubiera,False,True,False
how did we ever come to this if i were a younger person starting out in this world i would strongly concider not bringing a child into the world my heart soul are broken for what everyone faces ahead in prayers will we be here the best of all possible worlds ,True,False,False
when are we as a nation going back to sincere governance elections are partisan by nature but governing is not supposed to be encumbants are tasked to address all the needs of all the citizenry the job of leadership should never be to retard the nations progress when their party doesnt hold the majority the lies and the one upmanship has got to stop the victory should be seen as the nations rather than just one party or the other it is the job of all who are serving to facilitate our progress we are so much better than what we have been doing we may have fallen short of our ideal but we should never stop striving we are guaranteed not to make it if we quit,True,False,False
i love that she wont push herself to finish the plate and stops when she is full,False,False,True
for the first time in my two years in college i actually understand what i am seeing thank you i am in the mlt program trying to understand how pcr testing works but in order to do that i realized that i really need to comprehend dna and how it is made in order to understand how it is taken apart and analyzed you have really given me a strong visual and i cant thank you enough,False,False,True
beware of scammers in the comment section impersonating me i will never solicit you for money or ask you to join some sketchy crypto scheme i will never randomly give you my phone number scammers are everywhere,True,False,False
my husband got sun poisoning last year all the symptoms you described it was not fun he said his sick were he got burned felt tight for a few months after luckily he is a nurse and he was able to give me advice on how to help him in his recovery,True,False,False
 free 6 step guide to choose your dream career,False,True,False
this is what reaction channels should learn from pj straight to the fkng reaction without talking any trash and it genuinely feels like he is watching it for the first time as always pj nevee dissapoints,False,True,False
yoooo the collab with zhc was very unexpected nice,False,False,True
didnt expect this here but as an indian i love it,False,False,True
in fury it infuriated me that the german tank decided to blow his cover and close the distance with the shermans the tiger had an amazing advantage but blew it all away,True,False,False
this video has made my heart seethe with rage as a white young adult myself my great grandfather experienced the hardships of sharecropping and i regret every day that he is not with us for me to learn and record his experiences on an even worse level the ignorance of my grandfathers generation on the peonage system and their tendency to spout black criminality rhetoric saddens me it amazes me how racism can fester so immensely with even the most impoverished folk my thoughts and prayers go out that future generations take the important duty of learning this history in a more complete manner than mine your line delivery in this video is outstanding your passion and sincerity in your presentation of these sad facts shows just how good of a man you are bravo and may every man and woman of every nation know these and all other historical horrors for the betterment of tomorrow and beyond,True,False,False
was just waiting for this from lawrence i m learning machine learning daily and time to take this to next level thanks lawrence and google and tensor flow,False,False,True
being a packers fan i remember watching that game against the seattle seahawks where hassleback said they were going to score in ot and when al harris picked him off and took it back i remember my family and i was jumping up and down yelling and going nuts one of my favorite sports moments ever especially with my favorite team being the ones offering the karma back at hassleback,False,False,True
this video understand calculus in 35 minutes me taking calculus1 for the 4th time,False,True,False
dude just knows how to make a hit,False,True,False
lucas and janelle needs an attitude check and respect,False,True,False
boosie is one of the realest cant go around that this man stands up for what he believes in ,False,False,True
this actually worked really well for me the first time i tried it it took me awhile but i got to the last step then messed it up but i realized it was still partially solved somehow except the yellow was the one that was solved and the white was broken up i just redid the last few steps with the cube upsidedown yellow on the bottom and white on the top and it worked thanks for this wonderful tutorial this was my first time solving a rubiks cube,False,False,True
000 intro 039 before the xbox 107 plans to make the xbox 1998 224 fun fact 247 xbox 2001 513 xbox 360 2005 549 xbox 360 elite 2007 558 xbox 360 s 2010 607 xbox 360 e 2013 732 red ring of death 802 xbox kinect add on 832 xbox one 2013 1116 xbox one s 2016 1127 xbox one x 2017 1138 xbox one s all digital 2019 1146 xbox series x 2020,False,True,False
lmao karma is sitting there like why is he laughing,True,False,False
these are the first set of updates i have ever looked forward to so much and all equally so your vids never disappoint thank you love the live objects and desk cam continuity,False,False,True
its crazy that weve been able to do so much with deep neural networks and we are only now starting to figure out how they work,False,False,True
oh imagine when they get those sound wave extinguishers in giant sizes to catch the forest fires real quick the people animals and homes saved would be amazing not to mention the forests as well what a brilliant invention ,False,False,True
my opinion depending on location and what happens with all the foreclosure notices that are starting to pop up it is either heading into a correction or possibly a crash def not easy to predict,True,False,False
what do you think about the future of console exclusives thanks for watching and liking the video 3,False,False,True
its amazing how arsenal is finally playing so well they dont have to rely on running the game though saka saliba jesus and zinchenko are also such a fresh injection to this team,False,False,True
bro is giving away more than my entire net worth,True,False,False
theme art combat everything looks so well crafted wish the story too holds up to make it an awesome game,False,False,True
this lion 1937 fully has a horn in its bicep and its still trying to take a bite out of the buffalo savage,False,True,False
i am just astounded i spent so much time trying to understand this concept everywhere i looked people would show the similar neural network animation but no one ever really explained and exemplified every single step layer term and mathematics behind it the video is really well structured and with amazing animations extremely well done my mind is so blown i can barely write this comment,False,False,True
everything applied causes side effects,True,False,False
bbby is still on regsho list t13 would be september 2nd then boooooooom,False,True,False
brighton is the team people are actually sleeping ontheyre in a good standing at the moment but nobody is paying attention,True,False,False
i really appreciate your news channel but listen to this guy is too painful for me and i am very sorry to spend on a few seconds to make my comments thank you,True,False,False
works perfectly giving us a bunch of things to do but not how to do them literally a masterclass,False,False,True
good movie,False,False,True
still jamming to this in 2015 one of my all time favorite song,False,False,True
this game was very beautiful in 4k in 4k we can see very details of the game i hope bethesda continues the good work until the launch of it,False,False,True
vou comprar o meu nintendo switch esse ano esse canal tem me ajudado e me animando cada dia mais ,False,False,True
to the person reading this good luck dont stress everything will be fine no matter what difficulty you are facing right now you can overcome it you are strong and brave,False,False,True
mr beast eats edible gold me eats a ferrero rocher wrapper,False,True,False
this isnt the lucas we asked for but its the lucas we deserve from time to time 1010 would have him in video again,False,False,True
all those classified documents have been compromised may as well tell the about the damage and start looking for the copies he was planning to blackmail local government and foreign,True,False,False
telegram channel to join,False,True,False
normal computers playing dinosaur game school computers the owner of this device turned off the dinosaur game,True,False,False
yo subtrist is so hilarious especially his face with his glasses and his reaction,False,False,True
046 this this is it this gave me so many memories,False,False,True
i live in the netherlands europe and got news for you we are already in an energy crisis gas price has gone 12x at the moment compared to prices pre covid that translates in 4x the price if you need a nrw energy contract so people here pay easy 600 a month instead of 150 euro but in 2023 prices are expected 800 to 1000 euros a month that means an insane recession you think the bearmarket is almost over think againit only just started,True,False,False
i cant beleive how consistent agn has been for years now,True,False,False
we the people are the rightful masters of both congress and the courts not to overthrow the constitution but to overthrow the men who pervert the constitution abe lincoln,False,True,False
this is probably my favorite game company thank you for making this,False,False,True
really humorous and inspiring great stuff,False,False,True
something clearly wrong on that pie chart,True,False,False
we brought you into this world nope my mother did and i respect her for this but i refuse to respect someone based on their gender or race or anything else other than your behaviour and character,True,False,False
its time to stop treating these people like they have any honor decency or redeeming qualities they dont,True,False,False
great video as usual but i cant help but feel disappointed at how the hunters get so regularly outclassed,True,False,False
meanwhile how many seconds you can solve a green rubiks cube 1 seconds,False,True,False
rodrigo iphone 12 vai abaixar muito ainda ou da pra pegar por agora,False,True,False
i cannot imagine how pathetic someone has to be to want to roleplay as a failed states police lmao,True,False,False
am having my lofi girl moment since sunset ive set up camp on my balcony i put a few pillows and a blanket in the corner lit some candles brought my backpack outside and am studying for an exam tomorrow just toasted up some eggrolls for dinner and am going to enjoy them with this music playing in my ears by my busy university street romanticize your life everyone 3,False,False,True
this is not just a computer scientist she is an amazing communicator she mirrors the talking points of the learner and always positively commends their opinions all while constantly smiling and making the learner feel at ease what an amazing person,False,False,True
always remember this you cant operate an army without supply trucks also fuel trucks destroy or capture all russian trucks 1 are they armored no 2 do they have heavy weapons on them no 3 is a army truck driver a high skilled soldier no 4 puncture truck tires or damage the engines,True,False,False
bells inequality settled the argument between einstein and bohr showing that entanglement was a real phenomenon,False,True,False
relevance 015 1 physiology and behaviour 317 2a categorical thinking  727 2b multilevel approach 2022 3 similarities repurposing peculiarities 3306 course structure 4105 organizational matters 4250,False,True,False
this guy is smart hes putting himself in a favourable position for when the robot overlords come,False,False,True
india is a country of a billion people but if anyone ever says that stuff again ask them what is the addressable market for their product and watch the fun ill bet my money 99 of these so called entrepreneurs dont know how big their market actually is thats why they can never convert their company into conglomerates,True,False,False
its a common trick in a lot of baking circles to toss the fresh fruit with a little bit of flour before stirring in the fruit to your baked item so for a pound of blueberries perhaps toss them together with about two tablespoons of flour which should keep them suspended in the batter as it bakes,False,True,False
the disrespect these kids had for pagemaster and the iron giant is crazy smh,True,False,False
some people still ask why are there still apes or monkeys it should be obvious that such people lack an understanding of what evolution is and how it works apparently someone told such people that humans evolved from apes and from that due to their lack of education they assumed that all apes were supposed to evolve into humans that is not how evolution works but creationists have no interest in learning anything other than creation mythology they might just as well have asked if dogs are descended from wolves why are there still wolves or even if americans came from europe why are there still europeans just as dogs descended from a population of wolves so too did humans evolve from one particular population of apes what we know is that the first apes evolved in africa about 25 million years ago from a population of old world monkeys whereas monkeys run on all four feet across the tops of branches apes evolved the ability to swing arm over arm from branch to branch evolution works to make each species best suited to their environment for apes that environment was the forest and they are well suited for it at one time there were about 30 different species of apes in those forests had environmental conditions remained the same we would still see forests covering the whole african continent however conditions did not stay the same the climate became drier as a result forested areas shrank in size and were replaced by grasslands the african savanna with just a few scattered trees the shrinking forests put different ape species in competition with each other and many went extinct then about 6 or 7 million years ago one population of apes split with some of them opting for life on that open savanna all apes are capable of walking upright they are just not comfortable doing so for long periods of time recent experiments with trained chimps on a treadmill have shown that for them walking upright was more efficient in terms of energy expended than quadrupedal walking chimps and other apes though must shift their weight from side to side while walking bipedaly that savanna environment favored skeletal changes that placed the knees directly under the center of gravity by about 4 mya our ancestral australopithecines had almost the same pelvis femur knees and feet as modern humans that gave them a smooth stride that was efficient for long distance travel they did however retain long arms and curved fingers enabling them to climb a tree when danger threatened the apes that remained in a forest environment were under little pressure to change they became the ancestors of todays chimps and bonobos those living in the open were presented challenges not experienced by woodland apes and that required greater intelligence and cooperation to overcome them it set their descendants on a different evolutionary trajectory that culminated in us,True,False,False
getting gooood,False,False,True
vids like these are definitely a service for looking out for everyone to avoid buying crap and hype in dashcams well done in the research thanks ltt,False,False,True
bhai jan allah pak apko bhot khush rakhe dil se apko roz dua deta hn aapki videos dekh kar m har moth 20 25 hazar kama leta hn,False,True,False
this guy hes someone kids should look up to,False,False,True
friend had a similar issue military historian who had spent years researching in various archives so naturally his google drive had hundreds of period photos including weapons and often confronting scenes of warfare etc google locked him out citing said images as evidence of potential terrorismhatecrime activity he was thankfully able to get his account and contents restored but it was a close run thing as google only give you a window of a few weeks before they delete it,False,True,False
fajny odcinek,False,True,False
im here from the year 2019 and hank green has facial hair,False,True,False
stay tuned for part 2 math section essay section soon subscribe so you dont miss our latest videos,False,False,True
as a biology major this video made me feel sad for not having great professionals as passionate to their jobs as this man,True,False,False
this song on full volume will result in either a speeding ticket or a pregnancy or both,True,False,False
wow i never seen technology that big before,False,False,True
100 action 100 lore 100 explosions 0 interviewing foxy,False,True,False
this is not the end this is not the end the fans know it and we are waiting for the return of the boys 1d,False,False,True
i would like to see this game but giving time odds or processor odds to stockfish 8 until it wins just to compare,False,True,False
mishandling of classified documents is a felony no intent or plans are relevant having those documents was a crime period,True,False,False
given nintendos track record with moves that make sense they will use this feature sparingly as they did with cloud gaming and file transfers,False,True,False
im officially addicted to rewatching this shit over and over i think michelle really put her finger on the main problem with chess because its so much tied to our perception of intelligence not being good enough makes you feel dumb and embarrassed rather than just treating it as another skill to learn once you get over this barrier in your head it becomes fun,True,False,False
so 23rds of americans support legal pot but the federal government still says its illegal thanks for representing the will of the people,True,False,False
i have a question regarding price drops the video mentions the iphone 12 and 13 does the price drop only apply to the normal models or to the entire 1213 pro and pro max lineup if so will you only get these models for the reduced price from apple or also from other retailers for example amazon,False,True,False
this is awesome package your stuff into a udemy teaching course that rewards you for all this shared knowledge and wisdom about ml,False,False,True
probably shouldve paid attention in class questioning life choices,True,False,False
its also called dark secret and i believe does not have jason statham in it either,False,True,False
making a separate comment for this one thing you didnt mention in the exploding vape part of the video is counterfeit batteries you mentioned faulty batteries poorly designed vapes but i think this is a big one that should not be left out most people who vape seek out batteries from known reputable brands however theres a huge problem of cheap counterfeit imitations of those batteries being sold under the original brand name even on places like amazon amazon have a huge problem with counterfeit products being sold through their website and it has really tarnished their brand in many peoples eyes,True,False,False
no one talking about pompom shes like someone who would sit and listen to you while in your darkest moments and when your bored she always has good ideas to help you i love pompom and love to see more of her and lorelei too,False,False,True
respect for defending our country respect for being a navy seal respect for everything you sacrificed for our country respect for wanting to continue to serve our country through politics no respect for you as a politician though nearly everything you said was bullshit,True,False,False
intel is in trouble,True,False,False
much gratitude for this informative lecture,False,False,True
he always wants somebody to go with him wicked old man,True,False,False
its a bit expensive and i didnt want to buy it as i have the original but my husband bought it for me as an early christmas present and i was able to transfer and re download my stuff overall im really happy with the oled version it feels more sturdy and the graphics are much better i was able to sell my original switch so we got quite a bit of our money back so i say its definitely worth it ,False,False,True
you still have clapped british teeth,True,False,False
ive been studying with the traditional academia style from my chidhood and i think this was one of the reasons of my deep unhappiness everytime i had to go to the school and i agree the system can be totally useless when it comes to study died things in only books and not providing experiential oportunities to learn for children its a very serious matter that i hope will dramatically change very soon i adapted to the system and became succesful in the studies but i can tell not in life sharing my experience all the best to you guys,True,False,False
you can hardly expect the republican party to tell voters that they only represent the very rich and corporations so its either lie or risk people not voting for them,True,False,False
ranila bhanda a ayanam kirem nawata dama rate eturu tikat kannay hadanne ,False,True,False
magnus pragg truly ending the crypto cup by giving the viewers an amazing show to watch with twists and turns every single move,False,False,True
hey forrestknight what would be the best way to explain to a 6 year old the concept of classes and objects,False,True,False
first there was a world ruled by birds and now a world ruled by frogs whats next cats snakes elephants the possibilities are truly endless in speculative evolution,False,True,False
imagine future generations binging all mcu movies and tv shows from start to finish ,False,True,False
she is such a good teacher never knew machine leaening and ai could be this interesting,False,False,True
the profession overwhelmingly preferred by selfserving unscrupulous immoral andor dishonest individuals law case in point harriet hageman,True,False,False
honestly i appreciate you and your content technical analysis is good but i find it truly baffling that major crypto youtubers just look mostly at pure ta and completely ignore the bigger narrative of why btc is pumpspumped and why the future outlook will be even rosier than it seems its kinda irresponsible to ignore the fact that each etf launch so far has caused a major dump at the peaks of btc we were already on shaky footing with historically low volume and almost pure whale pumpsnarrowly avoiding a longterm bear market more emphasis should be put into day tradiing as it is less affected by the unpredictable nature of the market i have made over 12 btc from day tradng with wtrade inspects insights and charts they been one step ahead of other analysis,True,False,False
you guys should do a video about the historical lone ranger the guy was a stone cold badass,False,False,True
stfu whats your fucking address is gonna be my go to response for everything,True,False,False
bro under 30k iqoo neo 6 is no 1 option,False,True,False
this is hands down one of best talks i have heard thanks for such a wonderful lesson,False,False,True
cute ,False,False,True
my mom wouldve gone nuts for you while i was growing up lol her big parent fear was toxic chemicals and me getting poisoned so she was always lecturing me about stuff under the sink and making sure i didnt touch the pesticides for the farm once she figured out she could call pbs and theyd send her mr yuck stickers the house and barn were covered in them,True,False,False
when a pastor is talking about witches and announces a burning service i was relieved to see it was just books and not women he was burning,False,True,False
its scary how much gold jimmy must have in his veins,True,False,False
i think the fact that a lot of people loved this song before even knowing the lyrics shows how good it is a song that can be enjoyed without having any idea what the lyrics are about is a job done right,False,False,True
if there is truly a way i can play marvels spiderman 2 on my xbox series s when it comes out i wont save up for a ps5 cause i lowkey dont want to work so hard to an over priced ps5 for pretty much one game,True,False,False
im suddenly questioning myself how we can solve it in one five patterns,False,True,False
he seems fair indeed and ethical i can see why google fired him,False,True,False
this has nothing to do with hybrid warfare call it what it is terrorism simple plain cowardly terrorism,True,False,False
crying does not indicate that you are weak since birth it has always been a sign that you are alive jane eyre charlotte bronte,False,True,False
how the hell this guy is gm and captures king has no knowledge about new fide rules where 2 illegal are ending the game,True,False,False
most important issue too much money in politics we desperately need campaign finance reform,True,False,False
i am a speedcuber i have learned more than 20 algorithms of rubikis cube this method can be done only when it is scrambled in its relative manner otherwise this method failed,False,True,False
socks never fail to make my day if i had a bad one,False,False,True
fajny odcinek,False,True,False
i call the sweet style cornbread breakfast cornbread cause when its paired with a glass of milk or cup of coffee it makes a great breakfast im gonna try adding blueberries to my next batch,False,False,True
these are so helpful i wouldnt know about more than half this stuff if it wasnt for these weekly updates,False,False,True
i love this song a heard it on the radio and fell in love with it,False,False,True
absolutely one of the best and hilarious songs ever,False,False,True
im not a fan of singers on agt but sarah is just so bad ass this girl is a superstar in the making the look the voice and the talent are all there,True,False,False
i wish apple tried something new that samsung did with the galaxy series and that was creating an active rugged phone from the ground up no need for a case it was a phone that was built to withstand drops and not get dinged up or have glass chipped it offered great grips on the side and i think apple could really hit a good target audience with something like that,False,False,True
one really important point those ionizers can produce potentially dangerous levels of ozone due to the negative ions they create in the air id be cautious of all air ionizers unless they are advertised specifically as bipolar ionizers the one that you recommended does produce ozone which can be very harmful,True,False,False
here we are in the 20th century in the usa and education is a luxury something is very wrong with this picture thank you bernie for your deft combination of common sense and wisdom,True,False,False
dont beat me in front ma kids we gon blindfold them ,True,False,False
mom wake your ass up for classes me oh nah nah nah nah nah na theres a meeting in my bed,True,False,False
i first heard you singing loud on my way to dorm at hawassa university campus it was at night and i followed you behind ,False,False,True
when copypasting code its important to know what youre writing try to understand what each line does it helps troubleshooting and learning,False,True,False
439 sperm support what what is that what you get after a pump,False,True,False
idk why people dont place the glass in sugar cane farms above the water it prevents items from falling there and it can save a few hoppers,False,True,False
twenty years ago i gave a small talk about vark to my fellow educators the key point in my plenary was that learning styles are not separate but complement each other in a holistic manner over 47 years i have found many keys to assisting students to learn humour comfort having eaten slept well etc pause frequently to review points question your own knowledge openly and invite students to do the same as they learn i loved teaching and was only persuaded to finish when the paperwork before and after took more time than the educating,False,False,True
im wrapping up my second semester as a cse major and i was pleasantly surprised to see that ive already learned a huge chunk of these concepts i really love this field so far and i cant wait to learn more,False,False,True
i love watching these clips they really show you how powerful these animals really are,False,False,True
glad to see updates that protect other people against hackers ,False,False,True
it shows how deeply they are attached to their respective sport,False,True,False
can you do a map of all simple groups in abstract algebra that would be awesome,False,False,True
i am glad hrithik seems to take a different approach sethupatis vedha seemed a bit cold calculative but hrithik seems to be psychotic at times he seems like a sadistic beast waiting to be unleashed,False,True,False
step 0 just start doing it and dont put it off most of this stuff is free like unity blender and audacity no reason to wait,False,False,True
if you read barbara walters how civil wars start you would know that there are two issues that lead to violence anocracy and factionalization democracies dont fight nor do authoritarian states its the transition from one system to the other where the hazards are found thats anoncracy factions in the book means when people sort themselves by ethnic or sectarian attributes rather than policy preferences and this sorting creeps into their entire lives weve been on that course since the tea party started the only cure is doubling down on democratic participation the gop is pointedly not doing that anywhere theyve got their hands on the controls we are being steered right for the ditch so im glad at least one in five of us say thats the 1 problem we face,True,False,False
a be mindful and acquire beneficial knowledge from the appropriate experts b be ready to take calculated risks c your brain is your biggest asset d learn about good debt and bad debt e think like a rich,False,False,True
kevin i will give you 400k for 15 barbara i will give you 400k for 10 kevin that is so greedy,True,False,False
karma hit twitter hard ,True,False,False
747 i actually might have found a new species of cockroach yesterday it looks like a smokeybrown cockroach but it is small has a completely black thorax and is really fat and has really tiny antennae if anyone knows this species please tell me or maybe its a new species i discovered,False,True,False
im 35 years old and i just started my data science journey by starting college this semester been an aircraft mechanic for my entire adult life and been looking for a change for years now and you inspired me to finally pursue data science thank you ken ill be tuning into your channel just to keep my ear to the ground in this exciting field also not sure if you spoke on this before but what laptop do you recommend for data science thanks buddy and keep up the good work,False,False,True
whenever someone tried getting a review from sir christopher lee about his service in the war he had a clever way of dealing with it sir christopher lee can you keep a secret journalist yes yes i can sir christopher lee and so can i and then he would politely excuse himself,False,True,False
the amount of effort this guy puts in his videos is insane,True,False,False
218 someone needs to take that glove away before he pokes an eye out,True,False,False
this guy genuinely knows how to roast and still stay in a limit and respect that person,False,False,True
it doesnt matter what language do you speak lofi connects everyone from any side of the world ,False,False,True
you killed it with this video bro straight to the point and well explained and very detailed  much appreciated thank you ,False,False,True
still cant believe you got james to stop talking,True,False,False
does anyone else watches these videos as a torture challenge while youre hungry as hell,True,False,False
i literally cant miss any second or ill miss an entire civilization,True,False,False
maybe we could build more water reservoirs on a smaller scale to gather this much needed water just an idea,False,True,False
fun fact the hanseatic league had such a big inpact on the city bergen here wrongly called bryggen bryggen is just a tiny area of the city that the local beer in bergen is to this day called hansa and there is a historical hotell placed at bryggen called the hanseatic hotell the building is from the 1500s,False,True,False
a minor correction bitcoin is not anonymous it is pseudonymous all transactions that have ever occurred since bitcoins inception is permanently recorded on the public worldwide ledger therere no names and identities associated with each transaction but it doesnt mean someone cant figure out who made those transactions with some research in fact there are already tools to help assist with this given that fact using bitcoins for illicit transactions is ill advised fiat cash like dollars and euros is better suited for that purpose,False,True,False
it is a shame that ben has to go behind joe and clean up his terrible policies,True,False,False
accidentally is a bit generous considering he knew the dangers and intentionally covered them up,True,False,False
next one should be not alike by eminem,False,True,False
the one that i thought was the craziest was the one right before the last one,False,True,False
anyone else want a magnus hikaru podcast where they both dunk on fide or is it just me,False,True,False
hey my hero bear in mind you are helping students who are in somalia where there is no functional government and also cant get a great teachers like you but when i see people like you helping me and my classmates without money that really reminds us that we still have great heroes giving us a bright future thank you my hero,False,False,True
physics saying he s rich him wearing deafultyeah am rich af,False,True,False
that was soo helpful thank you soo much and i never knew this syndrome was a thing but just you talking about it made me fear the major so much more knowing that ive gone through this so much during school and college feeling like the dumbest one in class ill take your advice and thanks for letting me know im not alone,False,False,True
his food makes me hungry but his smile makes my day,False,False,True
working as a phd in a business school we often get hookups with companies about some data and it always shocks me how little they know id say they are very good at collecting data but they often have no idea how to use it that is if there problem is anything but a straight forward prediction problem my understanding are the best skills to have are 1 be able to identify problems 2 be able to decide how to solve the problem once that is done usually the process is just data cleaning and then running the libraries you decided on already which is fairly trivial though potentially data cleaning is time consuming but honestly dont trust me i had to go do a phd because nobody would hire me to do even the most basic stuff,True,False,False
greg is like the drunk uncle at thanksgiving ,True,False,False
respect to this dude having 20hours lofi no ads and still responding and hearting almost all comments have a nice day anyone reading this,False,False,True
lets all appreciate this content this man makes,False,False,True
im loving the cyberspace stages and story so far nice to see another island in this trailer too cant wait to get this at christmas maybe itll be one of the few games ive 100d,False,False,True
j perm once brought up that rubiks brand doesnt really corner twist or pop for nonspeedcubers who wouldnt know how to fix those issues in a way that keeps the cube solvable its more important cube design makes these things impossible than it is important for cubes to be fast,False,True,False
watching stelter commentate about how this show was the standard of journalism despite being cancelled due to losing all of its credibility to the point where no one was even watching anymore is exactly the way reliable sources should end haha its truly poetic,False,True,False
once again the only youtuber you never have to worry about clickbaiting you,False,False,True
my child hood memories of watching ur vids still classic comedy,False,False,True
355 not really c is much more complex than c you have the standard template librarystl templates check stdenableif for example different methods of casting cstyle cast staticcast dynamiccast reinterpretcast rtti run time type information concepts and constraints some kind of traits concept and require keywords rangebased for loops rvalues and lvalues lambda expressions stdlaunder i dont know what memory laundering is and more using c with standard c functions is a antipattern same for using c as c with classes as it was initially created,False,True,False
the slowmo audio of the ring falling down the chain has to be one of the most satisfying sounds ive heard,False,False,True
the worst part is you spent so much time making an incredible deep and intricate lore that is intertwined thru hundreds of videos and i dont think ive stayed awake thru even 10 of the videos ive watched,True,False,False
after reaching a certain age her daughter will surely agree the facts told by lakshay just remember it,False,False,True
after xqc buddha ming anthonyz and sykkuno have all collectively played this on their streams during getaways this has unofficially become the theme song for nopixel 30,False,True,False
i really enjoy these tip type videos thomas they are really motivating i have my first smallsized project game in mind and it motivated me to not b afraid of using assets if needed thanks for being motivating proud to be part of the gamedev community,False,False,True
i think they keep home button models because kids and older people actually like it better its so much more simple to do a button press than remember 19 swipe gestures,False,False,True
this is the problem with these big companies their core offering starts to fail and they think moving focus elsewhere is the answer instead of making sure their core offering is decent,True,False,False
i remember watching black fish and hearing one of the sailors sent to capture the first set of orca calves remark about how when getting the calves in the boats the vocalizations they heard made them realize they were taking a baby and that its family was crying because of it really unnerving information for a college student aiming to become a scientist,True,False,False
thanks ritesh these are very helpful tips,False,False,True
thanks one more time for the richful tutorial and the explanations provided i did the exercise consisting to predict the prices of the house from th boston housing dataset it works as explained in the video i just have few questions concerning the training test and prediction indeed what guide the right choice of the traintestsize and randomstate values in my code i changed the testsize value to 05 and the randomstate to 7 i got a nice prediction for arrays 3 5 but not for array9 for example and when i compute the mean squared value i get 3336 can such a value be acceptable thank you again for all,False,False,True
the scariest part of this video is skeppy leaving all those floating trees,True,False,False
this video is not for children its shocking alltimeml mr dunn respect to you,True,False,False
the older i get i am finding that i dont have any patience for cult members who deliberately choose to be stupid i cant even watch it,True,False,False
whats shocking is how many people like this guy pretty disgusting,True,False,False
ok cool the ball boat my question is how do you launch it traditional boats come off a trailer when you dip them in the water looks to me as if you need a crane for the ball boat,False,True,False
good for obama tired of republican slandering games,True,False,False
can we do more to make college cheaper rather than give away government money to bloated universities,False,True,False
queria um,False,True,False
skn and soory is good pair in all movies together ,False,False,True
chandler went from always losing to always winning lol,False,True,False
ever heard the line he knew everything about literature except how to enjoy it that kinda applies here i never analyze a book or film on the first go it takes away the magic,True,False,False
success seems to be connected with action successful people keep moving they make mistake but they dont quit the stock market has plenty of opportunities to earn a decent payouts with the right skills and proper understanding of how the market works,False,False,True
the one that annoyed me was the borderlands 1 when to obtain you had to play online with someone from gearbox or with someone who already had the trophy they changed it for the rerelease to playing with three players at once,True,False,False
hi could you please recommend which type of calculator should we use for the sat,False,True,False
how does every person wired brings on this show act like theyve been in front of cameras 5000 times,True,False,False
this series is so good i can literally never predict what the next hair is going to be ,False,False,True
love this song its very special to me,False,False,True
no one school computers sorry the owner of this device turned off the dinosaur game,True,False,False
check out spizee the new guy,False,True,False
parents pimping their kids and thats pure evil and they dont care why aint they being held accountable,True,False,False
thanks man even tho i never would have got this on my own it was still super satisfying to solve one for the first time ,False,False,True
the car just randomly exploding after the gate closed looked like a planned assasination this made me laugh so hard,False,False,True
i am the softest bleeding heart youll ever find but when i hear about this guy killing and maiming innocent people who were just going to work i really dont give a shit that he has ptsd i have zero sympathy its one thing to beat up some guy whos in the racket but its another thing entirely when a guy who needs to pay the rent goes to work and gets shot by some tough guy yokel fuck that,True,False,False
im most impressed by your animations honestly very nice,False,False,True
this course has literally changed my life 2 years ago i started learning python from this course and now i am a software engineer intern at a great startup thanks mosh,False,False,True
yikes going to the core,True,False,False
if school felt like this no one would ever leave,False,True,False
just realized my current math skills are at the same level as those in 50000 bce,False,True,False
imagine hearing this when youre 13 and you think its about actual animals man that was the good times,True,False,False
i was born as an orphan lost me right at the start ,True,False,False
do you remember what happens when we give unaccounted money and weapons to countries to fight proxy wars we keep making the same mistakes over and over,True,False,False
this music is very beautiful and can make us imagine traveling far in a pandemic like this thank you for the music,False,False,True
i have never seen levi that wellbehaved,False,True,False
being succinct is great now how long will it take for you to learn that people dont appreciate being mislead or flat out lied to do another ted talk when you figure that part out side note youve known this information for a long time this is why the most important information is buried at the bottom the media uses it to their advantage which is why in most cases the first half tends to be pointless and boring or aimed at narrative people stop paying attention so never get to the actual information,True,False,False
